host,ip,port,country,org
https://8.222.212.110:1103,8.222.212.110,1103,SG,"Alibaba US Technology Co., Ltd."
https://129.226.158.125:8088,129.226.158.125,8088,SG,"Tencent Building, Kejizhongyi Avenue"
https://206.189.83.83:7443,206.189.83.83,7443,SG,DIGITALOCEAN-ASN
https://103.192.178.245:53400,103.192.178.245,53400,SG,HostUS
https://194.156.163.223:10443,194.156.163.223,10443,SG,"Misaka Network, Inc."
https://94.237.77.100:1414,94.237.77.100,1414,SG,UpCloud Ltd
https://111.119.213.65:4433,111.119.213.65,4433,SG,
https://139.180.191.96:31001,139.180.191.96,31001,SG,AS-CHOOPA
https://18.143.182.218:55555,18.143.182.218,55555,SG,AMAZON-02
https://103.248.228.233:2069,103.248.228.233,2069,SG,
https://111.119.207.137:12345,111.119.207.137,12345,SG,
https://43.245.198.243:10443,43.245.198.243,10443,SG,IPTELECOM Global
https://52.163.250.94:10000,52.163.250.94,10000,SG,MICROSOFT-CORP-MSN-AS-BLOCK
https://18.138.189.188:20002,18.138.189.188,20002,SG,AMAZON-02
https://129.226.215.43:15443,129.226.215.43,15443,SG,"Tencent Building, Kejizhongyi Avenue"
https://47.245.125.68:7180,47.245.125.68,7180,SG,"Alibaba US Technology Co., Ltd."
https://47.236.20.219:10005,47.236.20.219,10005,SG,"Alibaba US Technology Co., Ltd."
https://8.219.102.24:55555,8.219.102.24,55555,SG,"Alibaba US Technology Co., Ltd."
https://192.124.176.126:7777,192.124.176.126,7777,SG,LLC Baxet
43.159.114.136:111,43.159.114.136,111,SG,ACE
https://129.226.215.43:28443,129.226.215.43,28443,SG,"Tencent Building, Kejizhongyi Avenue"
https://129.226.222.137:8827,129.226.222.137,8827,SG,"Tencent Building, Kejizhongyi Avenue"
188.166.247.122:3000,188.166.247.122,3000,SG,DIGITALOCEAN-ASN
https://43.156.203.44:21232,43.156.203.44,21232,SG,"Tencent Building, Kejizhongyi Avenue"
https://43.156.90.226:21232,43.156.90.226,21232,SG,"Tencent Building, Kejizhongyi Avenue"
https://129.226.219.53:21232,129.226.219.53,21232,SG,"Tencent Building, Kejizhongyi Avenue"
https://43.156.218.253:21232,43.156.218.253,21232,SG,"Tencent Building, Kejizhongyi Avenue"
https://43.156.245.33:21232,43.156.245.33,21232,SG,"Tencent Building, Kejizhongyi Avenue"
https://43.156.57.31:21232,43.156.57.31,21232,SG,"Tencent Building, Kejizhongyi Avenue"
https://43.156.152.182:21232,43.156.152.182,21232,SG,"Tencent Building, Kejizhongyi Avenue"
https://43.133.44.14:21232,43.133.44.14,21232,SG,"Tencent Building, Kejizhongyi Avenue"
https://43.156.175.206:21232,43.156.175.206,21232,SG,"Tencent Building, Kejizhongyi Avenue"
https://124.156.203.197:8825,124.156.203.197,8825,SG,"Tencent Building, Kejizhongyi Avenue"
43.175.214.72:111,43.175.214.72,111,SG,
43.159.115.135:111,43.159.115.135,111,SG,ACE
https://13.213.54.99:9010,13.213.54.99,9010,SG,AMAZON-02
https://103.179.44.175:45677,103.179.44.175,45677,SG,WebHorizon Internet Services
https://27.0.234.9:16020,27.0.234.9,16020,SG,WebHorizon Internet Services
https://194.114.138.231:10443,194.114.138.231,10443,SG,"Misaka Network, Inc."
https://129.226.217.222:8819,129.226.217.222,8819,SG,"Tencent Building, Kejizhongyi Avenue"
https://175.156.128.188:8010,175.156.128.188,8010,SG,MobileOne Ltd. MobileInternet Service Provider Singapore
https://20.184.18.99:51005,20.184.18.99,51005,SG,MICROSOFT-CORP-MSN-AS-BLOCK
139.162.16.150:40000,139.162.16.150,40000,SG,Akamai Connected Cloud
139.162.16.113:40000,139.162.16.113,40000,SG,Akamai Connected Cloud
https://8.222.173.58:37777,8.222.173.58,37777,SG,"Alibaba US Technology Co., Ltd."
https://43.156.128.254:8090,43.156.128.254,8090,SG,"Tencent Building, Kejizhongyi Avenue"
https://45.76.160.124:444,45.76.160.124,444,SG,AS-CHOOPA
https://101.44.160.69:10088,101.44.160.69,10088,SG,HUAWEI CLOUDS
128.199.163.61:3000,128.199.163.61,3000,SG,DIGITALOCEAN-ASN
157.245.53.80:179,157.245.53.80,179,SG,DIGITALOCEAN-ASN
https://43.134.111.233:18067,43.134.111.233,18067,SG,"Tencent Building, Kejizhongyi Avenue"
https://8.223.71.219:8123,8.223.71.219,8123,SG,
https://8.219.170.57:8000,8.219.170.57,8000,SG,"Alibaba US Technology Co., Ltd."
https://8.222.159.134:12314,8.222.159.134,12314,SG,"Alibaba US Technology Co., Ltd."
https://47.236.146.58:6666,47.236.146.58,6666,SG,"Alibaba US Technology Co., Ltd."
https://8.219.158.195:5555,8.219.158.195,5555,SG,"Alibaba US Technology Co., Ltd."
https://168.138.189.245:4431,168.138.189.245,4431,SG,ORACLE-BMC-31898
43.159.113.128:111,43.159.113.128,111,SG,ACE
https://206.189.149.4:8113,206.189.149.4,8113,SG,DIGITALOCEAN-ASN
https://8.222.171.165:30015,8.222.171.165,30015,SG,"Alibaba US Technology Co., Ltd."
https://167.172.68.150:26,167.172.68.150,26,SG,DIGITALOCEAN-ASN
https://159.223.32.39:26,159.223.32.39,26,SG,DIGITALOCEAN-ASN
https://165.22.251.103:26,165.22.251.103,26,SG,DIGITALOCEAN-ASN
https://68.183.233.215:26,68.183.233.215,26,SG,DIGITALOCEAN-ASN
